"day","aliveThatDay","diedThatDay","totalDeaths",
"22658","50","1","35957",
"22659","49","2","35959",
"22660","48","3","35962",
"22661","48","1","35963",
"22662","48","1","35964",
"22663","47","3","35967",
"22664","47","2","35969",
"22665","47","0","35969",
"22666","47","1","35970",
"22667","45","3","35973",
"22668","44","1","35974",
"22669","44","0","35974",
"22670","45","1","35975",
"22671","44","3","35978",
"22672","43","3","35981",
"22673","41","2","35983",
"22674","41","0","35983",
"22675","41","2","35985",
"22676","43","1","35986",
"22677","43","2","35988",
"22678","44","1","35989",
"22679","43","1","35990",
"22680","44","1","35991",
"22681","44","1","35992",
"22682","43","1","35993",
"22683","43","2","35995",
"22684","41","3","35998",
"22685","42","0","35998",
"22686","41","1","35999",
"22687","42","1","36000",
"22688","43","1","36001",
"22689","45","1","36002",
"22690","47","0","36002",
"22691","45","2","36004",
"22692","42","3","36007",
"22693","42","1","36008",
"22694","40","4","36012",
"22695","39","1","36013",
"22696","36","3","36016",
"22697","37","1","36017",
"22698","37","1","36018",
"22699","40","0","36018",
"22700","41","1","36019",
"22701","41","1","36020",
"22702","42","1","36021",
"22703","43","2","36023",
"22704","45","0","36023",
"22705","47","0","36023",
"22706","51","0","36023",
"22707","53","1","36024",
"22708","50","3","36027",
"22709","54","0","36027",
"22710","55","0","36027",
"22711","57","1","36028",
"22712","57","0","36028",
"22713","59","1","36029",
"22714","59","1","36030",
"22715","59","1","36031",
"22716","59","1","36032",
"22717","59","1","36033",
"22718","60","0","36033",
"22719","59","2","36035",
"22720","58","2","36037",
"22721","59","1","36038",
"22722","58","3","36041",
"22723","57","3","36044",
"22724","58","1","36045",
"22725","59","0","36045",
"22726","53","7","36052",
"22727","52","3","36055",
"22728","51","3","36058",
"22729","51","1","36059",
"22730","48","5","36064",
"22731","47","1","36065",
"22732","49","1","36066",
"22733","49","1","36067",
"22734","49","1","36068",
"22735","50","2","36070",
"22736","52","0","36070",
"22737","54","0","36070",
"22738","53","2","36072",
"22739","52","3","36075",
"22740","51","1","36076",
"22741","52","0","36076",
"22742","53","1","36077",
"22743","53","1","36078",
"22744","54","0","36078",
"22745","54","2","36080",
"22746","52","3","36083",
"22747","51","2","36085",
"22748","49","2","36087",
"22749","51","0","36087",
"22750","50","2","36089",
"22751","50","1","36090",
"22752","50","1","36091",
"22753","50","1","36092",
"22754","50","3","36095",
"22755","50","2","36097",
"22756","52","0","36097",
"22757","48","4","36101",
"22758","48","2","36103",
"22759","49","1","36104",
"22760","47","3","36107",
"22761","49","0","36107",
"22762","49","2","36109",
"22763","49","0","36109",
"22764","49","0","36109",
"22765","49","2","36111",
"22766","50","1","36112",
"22767","51","1","36113",
"22768","53","0","36113",
"22769","54","2","36115",
"22770","53","3","36118",
"22771","53","2","36120",
"22772","51","3","36123",
"22773","48","3","36126",
"22774","47","2","36128",
"22775","48","2","36130",
"22776","46","3","36133",
"22777","46","3","36136",
"22778","47","1","36137",
"22779","46","1","36138",
"22780","47","0","36138",
"22781","47","1","36139",
"22782","47","0","36139",
"22783","46","2","36141",
"22784","46","0","36141",
"22785","47","0","36141",
"22786","46","2","36143",
"22787","45","1","36144",
"22788","45","2","36146",
"22789","43","2","36148",
"22790","43","1","36149",
"22791","44","1","36150",
"22792","44","1","36151",
"22793","46","0","36151",
"22794","47","0","36151",
"22795","47","1","36152",
"22796","50","0","36152",
"22797","48","3","36155",
"22798","49","1","36156",
"22799","50","1","36157",
"22800","51","0","36157",
"22801","50","2","36159",
"22802","50","0","36159",
"22803","49","3","36162",
"22804","46","4","36166",
"22805","46","1","36167",
"22806","48","2","36169",
"22807","47","3","36172",
"22808","46","2","36174",
"22809","45","2","36176",
"22810","46","0","36176",
"22811","45","1","36177",
"22812","44","1","36178",
"22813","45","1","36179",
"22814","45","2","36181",
"22815","44","1","36182",
"22816","43","2","36184",
"22817","43","2","36186",
"22818","46","0","36186",
"22819","45","3","36189",
"22820","46","1","36190",
"22821","47","1","36191",
"22822","49","1","36192",
"22823","51","1","36193",
"22824","51","1","36194",
"22825","53","1","36195",
"22826","54","0","36195",
"22827","53","1","36196",
"22828","52","1","36197",
"22829","51","1","36198",
"22830","53","0","36198",
"22831","54","0","36198",
"22832","56","0","36198",
"22833","56","2","36200",
"22834","53","5","36205",
"22835","52","1","36206",
"22836","54","3","36209",
"22837","55","1","36210",
"22838","55","2","36212",
"22839","56","0","36212",
"22840","56","1","36213",
"22841","57","3","36216",
"22842","57","1","36217",
"22843","59","1","36218",
"22844","60","2","36220",
"22845","57","5","36225",
"22846","59","0","36225",
"22847","56","4","36229",
"22848","60","0","36229",
"22849","62","0","36229",
"22850","62","1","36230",
"22851","63","0","36230",
"22852","72","0","36230",
"22853","76","0","36230",
"22854","76","1","36231",
"22855","78","0","36231",
"22856","77","4","36235",
"22857","77","3","36238",
"22858","80","1","36239",
"22859","79","4","36243",
"22860","81","1","36244",
"22861","82","2","36246",
"22862","82","3","36249",
"22863","78","5","36254",
"22864","77","2","36256",
"22865","76","2","36258",
"22866","76","1","36259",
"22867","78","1","36260",
"22868","76","3","36263",
"22869","75","3","36266",
"22870","75","1","36267",
"22871","72","3","36270",
"22872","71","1","36271",
"22873","66","6","36277",
"22874","63","4","36281",
"22875","64","3","36284",
"22876","65","3","36287",
"22877","61","5","36292",
"22878","59","4","36296",
"22879","58","4","36300",
"22880","58","2","36302",
"22881","56","2","36304",
"22882","55","1","36305",
"22883","54","1","36306",
"22884","52","2","36308",
"22885","53","3","36311",
"22886","54","1","36312",
"22887","52","2","36314",
"22888","50","2","36316",
"22889","52","1","36317",
"22890","52","1","36318",
"22891","53","1","36319",
"22892","50","5","36324",
"22893","50","2","36326",
"22894","50","1","36327",
"22895","51","2","36329",
"22896","52","2","36331",
"22897","52","1","36332",
"22898","51","1","36333",
"22899","52","0","36333",
"22900","52","1","36334",
"22901","54","0","36334",
"22902","53","1","36335",
"22903","51","2","36337",
"22904","52","0","36337",
"22905","54","0","36337",
"22906","53","2","36339",
"22907","52","3","36342",
"22908","51","1","36343",
"22909","50","1","36344",
"22910","47","3","36347",
"22911","48","1","36348",
"22912","48","2","36350",
"22913","49","1","36351",
"22914","47","2","36353",
"22915","48","2","36355",
"22916","46","4","36359",
"22917","45","2","36361",
"22918","44","2","36363",
"22919","44","2","36365",
"22920","45","1","36366",
"22921","47","0","36366",
"22922","46","1","36367",
"22923","46","0","36367",
"22924","47","0","36367",
"22925","48","0","36367",
"22926","50","0","36367",
"22927","50","2","36369",
"22928","50","1","36370",
"22929","51","1","36371",
"22930","50","3","36374",
"22931","51","1","36375",
"22932","52","1","36376",
"22933","50","2","36378",
"22934","47","3","36381",
"22935","50","0","36381",
"22936","49","3","36384",
"22937","51","0","36384",
"22938","53","0","36384",
"22939","54","3","36387",
"22940","54","2","36389",
"22941","52","2","36391",
"22942","52","0","36391",
"22943","51","2","36393",
"22944","52","0","36393",
"22945","51","2","36395",
"22946","51","3","36398",
"22947","50","2","36400",
"22948","50","3","36403",
"22949","50","0","36403",
"22950","48","3","36406",
"22951","46","4","36410",
"22952","46","3","36413",
"22953","45","3","36416",
"22954","46","1","36417",
"22955","48","0","36417",
"22956","48","1","36418",
"22957","49","0","36418",
"22958","50","0","36418",
"22959","51","2","36420",
"22960","51","1","36421",
"22961","52","1","36422",
"22962","53","0","36422",
"22963","51","2","36424",
"22964","53","1","36425",
"22965","53","2","36427",
"22966","53","3","36430",
"22967","51","3","36433",
"22968","50","1","36434",
"22969","53","0","36434",
"22970","51","2","36436",
"22971","51","2","36438",
"22972","51","1","36439",
"22973","49","3","36442",
"22974","51","1","36443",
"22975","52","1","36444",
"22976","52","2","36446",
"22977","53","0","36446",
"22978","51","3","36449",
"22979","52","1","36450",
"22980","52","2","36452",
"22981","50","4","36456",
"22982","49","2","36458",
"22983","48","2","36460",
"22984","48","1","36461",
"22985","47","3","36464",
"22986","47","2","36466",
"22987","49","1","36467",
"22988","49","0","36467",
"22989","50","0","36467",
"22990","54","0","36467",
"22991","52","2","36469",
"22992","54","2","36471",
"22993","56","1","36472",
"22994","59","0","36472",
"22995","60","1","36473",
"22996","62","1","36474",
"22997","64","1","36475",
"22998","65","2","36477",
"22999","65","2","36479",
"23000","66","2","36481",
"23001","67","2","36483",
"23002","67","1","36484",
"23003","67","3","36487",
"23004","65","3","36490",
"23005","66","1","36491",
"23006","66","2","36493",
"23007","62","6","36499",
"23008","63","1","36500",
"23009","64","2","36502",
"23010","63","2","36504",
"23011","61","4","36508",
"23012","61","3","36511",
"23013","61","2","36513",
"23014","62","1","36514",
"23015","60","3","36517",
"23016","59","2","36519",
"23017","58","2","36521",
"23018","58","1","36522",
"23019","58","2","36524",
"23020","57","2","36526",
"23021","54","3","36529",
"23022","51","4","36533",
"23023","50","2","36535",
"23024","52","1","36536",
"23025","51","4","36540",
"23026","53","1","36541",
"23027","54","2","36543",
"23028","53","2","36545",
"23029","52","4","36549",
"23030","52","1","36550",
"23031","50","2","36552",
"23032","48","3","36555",
"23033","48","1","36556",
"23034","50","0","36556",
"23035","49","1","36557",
"23036","46","3","36560",
"23037","50","0","36560",
"23038","52","1","36561",
"23039","53","0","36561",
"23040","50","4","36565",
"23041","47","4","36569",
"23042","46","1","36570",
"23043","48","0","36570",
"23044","45","3","36573",
"23045","47","0","36573",
"23046","47","0","36573",
"23047","46","2","36575",
"23048","45","3","36578",
"23049","44","1","36579",
"23050","44","1","36580",
"23051","45","0","36580",
"23052","46","0","36580",
"23053","45","1","36581",
"23054","44","2","36583",
"23055","41","3","36586",
"23056","40","2","36588",
"23057","40","1","36589",
"23058","40","1","36590",
"23059","38","3","36593",
"23060","39","0","36593",
"23061","40","2","36595",
"23062","40","1","36596",
"23063","42","0","36596",
"23064","42","1","36597",
"23065","42","1","36598",
"23066","42","1","36599",
"23067","44","0","36599",
"23068","45","1","36600",
"23069","48","0","36600",
"23070","53","0","36600",
"23071","52","2","36602",
"23072","52","1","36603",
"23073","52","1","36604",
"23074","54","0","36604",
"23075","56","1","36605",
"23076","55","1","36606",
"23077","55","2","36608",
"23078","55","3","36611",
"23079","55","1","36612",
"23080","52","4","36616",
"23081","49","4","36620",
"23082","48","3","36623",
"23083","48","1","36624",
"23084","48","1","36625",
"23085","48","1","36626",
"23086","49","1","36627",
"23087","50","0","36627",
"23088","49","1","36628",
"23089","47","4","36632",
"23090","46","1","36633",
"23091","46","1","36634",
"23092","46","1","36635",
"23093","45","1","36636",
"23094","46","1","36637",
"23095","47","0","36637",
"23096","47","3","36640",
"23097","46","2","36642",
"23098","45","2","36644",
"23099","44","2","36646",
"23100","44","1","36647",
"23101","45","0","36647",
"23102","47","1","36648",
"23103","46","2","36650",
"23104","46","0","36650",
"23105","47","1","36651",
"23106","48","2","36653",
"23107","45","4","36657",
"23108","45","2","36659",
"23109","50","0","36659",
"23110","49","2","36661",
"23111","51","1","36662",
"23112","52","1","36663",
"23113","51","2","36665",
"23114","53","0","36665",
"23115","56","0","36665",
"23116","56","1","36666",
"23117","51","5","36671",
"23118","52","0","36671",
"23119","52","3","36674",
"23120","50","3","36677",
"23121","53","0","36677",
"23122","53","0","36677",
"23123","54","2","36679",
"23124","58","0","36679",
"23125","57","4","36683",
"23126","55","2","36685",
"23127","56","1","36686",
"23128","52","4","36690",
"23129","53","1","36691",
"23130","51","3","36694",
"23131","51","1","36695",
"23132","51","1","36696",
"23133","55","0","36696",
"23134","53","3","36699",
"23135","55","1","36700",
"23136","51","4","36704",
"23137","52","0","36704",
"23138","51","4","36708",
"23139","49","3","36711",
"23140","52","0","36711",
"23141","53","1","36712",
"23142","53","1","36713",
"23143","55","2","36715",
"23144","53","3","36718",
"23145","51","2","36720",
"23146","51","1","36721",
"23147","53","0","36721",
"23148","50","3","36724",
"23149","49","1","36725",
"23150","52","1","36726",
"23151","50","2","36728",
"23152","48","2","36730",
"23153","48","1","36731",
"23154","49","0","36731",
"23155","47","2","36733",
"23156","46","3","36736",
"23157","48","1","36737",
"23158","50","0","36737",
"23159","50","2","36739",
"23160","51","0","36739",
"23161","47","5","36744",
"23162","47","1","36745",
"23163","45","2","36747",
"23164","44","2","36749",
"23165","46","0","36749",
"23166","46","0","36749",
"23167","49","0","36749",
"23168","44","5","36754",
"23169","43","1","36755",
"23170","45","1","36756",
"23171","44","4","36760",
"23172","46","0","36760",
"23173","46","0","36760",
"23174","43","4","36764",
"23175","45","0","36764",
"23176","44","2","36766",
"23177","45","1","36767",
"23178","47","2","36769",
"23179","47","2","36771",
"23180","48","1","36772",
"23181","47","1","36773",
"23182","48","2","36775",
"23183","50","1","36776",
"23184","51","1","36777",
"23185","52","0","36777",
"23186","51","2","36779",
"23187","49","4","36783",
"23188","46","4","36787",
"23189","47","0","36787",
"23190","51","1","36788",
"23191","54","1","36789",
"23192","55","1","36790",
"23193","60","1","36791",
"23194","58","3","36794",
"23195","59","0","36794",
"23196","58","1","36795",
"23197","58","2","36797",
"23198","59","1","36798",
"23199","59","4","36802",
"23200","59","1","36803",
"23201","57","4","36807",
"23202","55","2","36809",
"23203","55","2","36811",
"23204","53","4","36815",
"23205","53","1","36816",
"23206","52","2","36818",
"23207","54","0","36818",
"23208","57","0","36818",
"23209","58","0","36818",
"23210","54","4","36822",
"23211","54","2","36824",
"23212","52","3","36827",
"23213","52","1","36828",
"23214","53","0","36828",
"23215","53","3","36831",
"23216","51","3","36834",
"23217","53","0","36834",
"23218","56","1","36835",
"23219","57","1","36836",
"23220","57","2","36838",
"23221","58","0","36838",
"23222","58","2","36840",
"23223","59","1","36841",
"23224","56","3","36844",
